Pi_M,Pi_omega,Pi_geom,Pi_bar,Pi_eta,Pi_rho,Pi_M_aci,Pi_R
0.0941228653803504,0.08858539520958082,1.0,0.06666666666666667,0.10099999999999999,0.006979999999999999,0.06859198984394253,1.3722136592697571
0.06180660298307357,0.05566944796380089,1.0,0.06666666666666667,0.17600000000000002,0.006979999999999999,0.03696461888953282,1.6720476185018964
0.06790682084799732,0.05566944796380089,1.0,0.06666666666666667,0.17600000000000002,0.006979999999999999,0.03696461888953282,1.8370761795470945
0.08108227988467509,0.06611355688622755,1.0,0.06666666666666667,0.214,0.006979999999999999,0.03987068098838571,2.0336316780818033
0.063694832557108,0.06611355688622755,1.0,0.06666666666666667,0.214,0.006979999999999999,0.03987068098838571,1.597535607070826
0.07309824794854734,0.056586065868263466,1.0,0.06666666666666667,0.348,0.006979999999999999,0.023718996049328568,3.081844096458568
0.058815701929474384,0.056586065868263466,1.0,0.06666666666666667,0.348,0.006979999999999999,0.023718996049328568,2.4796876649903283
0.08573953563107577,0.1286225596529284,1.0,0.08,0.0,0.010049999999999998,0.11892456644480043,0.7209573109595678
0.08130473206395115,0.1286225596529284,1.0,0.08,0.0,0.010049999999999998,0.11892456644480043,0.6836664155651074
0.0945899829368664,0.13745894308943088,1.0,0.08,0.079,0.010049999999999998,0.10863215095029032,0.8707365371063162
0.10005018568704206,0.13745894308943088,1.0,0.08,0.079,0.010049999999999998,0.10863215095029032,0.9209997667525213
0.0765909996017523,0.10207990322580644,1.0,0.08,0.109,0.010049999999999998,0.07719872632884485,0.9921277622573226
0.06970927917164477,0.10207990322580644,1.0,0.08,0.109,0.010049999999999998,0.07719872632884485,0.9029848351992603
0.07257666268418957,0.09624658064516127,1.0,0.08,0.134,0.010049999999999998,0.0691363139156344,1.049761819421749
0.06410195141377938,0.09624658064516127,1.0,0.08,0.134,0.010049999999999998,0.0691363139156344,0.9271820810696046
0.06519967400162999,0.09562980440097799,1.0,0.08,0.18600000000000003,0.010049999999999998,0.06102023614899958,1.068492652870517
0.0964955175224124,0.09562980440097799,1.0,0.08,0.18600000000000003,0.010049999999999998,0.06102023614899958,1.5813691262483656
0.06490989767273386,0.09721962102689485,1.0,0.08,0.18,0.010049999999999998,0.06287536000177374,1.0323582667503253
0.05781037761477859,0.09721962102689485,1.0,0.08,0.18,0.010049999999999998,0.06287536000177374,0.9194440813245084
0.05980941153354946,0.09770092838196283,1.0,0.08,0.207,0.010049999999999998,0.0592362414685982,1.0096760032497185
0.0690834070144415,0.09770092838196283,1.0,0.08,0.207,0.010049999999999998,0.0592362414685982,1.166235488641922
0.23195876288659795,0.5505723711340207,1.3333333333333333,0.16,0.0,0.05362,0.3722480364420143,0.6231295807593348
0.26966845878136203,0.7178161290322581,1.3333333333333333,0.16,0.0,0.05362,0.41471475701021576,0.6502504534091591
0.24958143074581432,0.5828787808219179,1.3333333333333333,0.16,0.024,0.05362,0.373878297202214,0.667547254316361
0.2102836879432624,0.637393489361702,1.3333333333333333,0.16,0.055999999999999994,0.05362,0.37821034817975924,0.5559966535958367
0.20696465696465696,0.29485426195426195,1.3333333333333333,0.08,0.0,0.02681,0.24370113491783427,0.8492560243284739
0.19475308641975309,0.2736661090534979,1.3333333333333333,0.08,0.034,0.02681,0.2169995256297895,0.8974816228493062
0.1747599451303155,0.25657611316872425,1.3333333333333333,0.08,0.066,0.02681,0.19434561184730936,0.8992224906401198
0.16796982167352537,0.23681615020576136,1.3333333333333333,0.08,0.10300000000000001,0.02681,0.16917763737201943,0.992860665763773
0.1454715219421102,0.19856022408963583,1.3333333333333333,0.08,0.0,0.0134,0.17541524843092499,0.8292980413238931
0.13552754435107375,0.1665841456582633,1.3333333333333333,0.08,0.08800000000000001,0.0134,0.12729839462731607,1.064644567968431
0.09166666666666666,0.1029905027932961,1.3333333333333333,0.06,0.0,0.00754,0.09674893301774996,0.9474695359156996
0.06670411985018726,0.06602498426966293,1.3333333333333333,0.06,0.111,0.00754,0.050578101503701865,1.318833998648706
0.06967445152158527,0.07828152866242037,1.3333333333333333,0.06,0.0,0.00754,0.07467514975821771,0.9330339711025203
0.09539728682170542,0.10718197674418604,1.3333333333333333,0.06,0.0,0.00754,0.10042213706675475,0.9499627234410566
0.056794055201698515,0.06366897664543525,1.3333333333333333,0.06,0.102,0.00754,0.04979113672107282,1.1406458848259613
0.0665719696969697,0.08246875,1.3333333333333333,0.06,0.0,0.00754,0.07846635169636405,0.8484142343533284
0.061695075757575754,0.06662189772727271,1.3333333333333333,0.06,0.105,0.00754,0.05168938662619747,1.1935733771370998
0.07160493827160494,0.08054074074074073,1.5,0.06666666666666667,0.0,0.00524,0.07666914113515133,0.9339473119358507
0.07901234567901234,0.08054074074074073,1.5,0.06666666666666667,0.0,0.00524,0.07666914113515133,1.0305625511016283
0.048724279835390946,0.06692256296296295,1.5,0.06666666666666667,0.0924,0.00524,0.05329955269292519,0.9141592635140153
0.026502057613168723,0.0571062962962963,1.5,0.06666666666666667,0.159,0.00524,0.03940111245657507,0.6726220647291948
0.03522633744855967,0.056073822222222215,1.5,0.06666666666666667,0.166,0.00524,0.03807916942645517,0.9250815597907048
0.05432098765432099,0.06462278518518519,1.5,0.06666666666666667,0.10800000000000001,0.00524,0.04982584967361866,1.0902169859650657
0.056790123456790124,0.0660958074074074,1.5,0.06666666666666667,0.098,0.00524,0.05203616018634196,1.0913588407258372
0.04329218106995885,0.0522428,1.5,0.06666666666666667,0.192,0.00524,0.03339807047659425,1.2962479703819567
0.04016460905349794,0.0547482962962963,1.5,0.06666666666666667,0.175,0.00524,0.0364189917175959,1.1028479142131862
0.019094650205761315,0.045886874074074074,1.5,0.06666666666666667,0.29100000000000004,0.00524,0.02273629957967766,0.8398310436949312
0.07160493827160494,0.08054074074074073,1.5,0.06666666666666667,0.0,0.00524,0.07666914113515133,0.9339473119358507
0.040817901234567903,0.04156824074074073,1.3333333333333333,0.05,0.0,0.00524,0.040521545345203566,1.0073135386826855
0.04996141975308642,0.03502673148148148,1.3333333333333333,0.05,0.086,0.00524,0.028735899965822317,1.7386412053392846
0.05123456790123457,0.032820351851851844,1.3333333333333333,0.05,0.115,0.00524,0.025297935848389005,2.0252469690920347
0.09884259259259259,0.12149791666666668,1.3333333333333333,0.08,0.0,0.020110000000000003,0.11279482464331132,0.8763043242911226
0.10474537037037036,0.10459993055555557,1.3333333333333333,0.08,0.076,0.020110000000000003,0.0845983877562258,1.2381485409887365
0.11199845679012346,0.12149791666666668,1.3333333333333333,0.08,0.0,0.020110000000000003,0.11279482464331132,0.9929396773681222
0.12438271604938272,0.1057124976851852,1.3333333333333333,0.08,0.071,0.020110000000000003,0.08632251782120173,1.4409069520772597
0.12438271604938272,0.10459993055555557,1.3333333333333333,0.08,0.076,0.020110000000000003,0.0845983877562258,1.470272889925483
0.10123456790123457,0.04156824074074073,1.3333333333333333,0.05,0.0,0.00524,0.040521545345203566,2.4982899106837113
0.10428240740740741,0.03555922222222222,1.3333333333333333,0.05,0.079,0.00524,0.029605341061285442,3.5224187146344446
0.10949074074074074,0.03624333333333333,1.3333333333333333,0.05,0.07,0.00524,0.030745726640907647,3.5611693950033914
0.1119212962962963,0.04156824074074073,1.3333333333333333,0.05,0.0,0.00524,0.040521545345203566,2.7620194477490267
0.11068672839506173,0.03822167592592592,1.3333333333333333,0.05,0.044000000000000004,0.00524,0.034188719256538,3.2375219312696197
0.12528007417136677,0.19801964285714285,1.075,0.07441860465116279,0.0,0.00935,0.17498179276338488,0.7159606276338355
0.12439156300703084,0.19801964285714285,1.075,0.07441860465116279,0.0,0.00935,0.17498179276338488,0.7108828926860778
0.12168739859383451,0.18533703571428572,1.075,0.07441860465116279,0.035,0.00935,0.15509370519225565,0.7846056578697996
0.10897782585181179,0.17627755357142857,1.075,0.07441860465116279,0.06,0.00935,0.14151114699967077,0.7701006469268836
0.07100363130649773,0.18305296428571427,1.075,0.07441860465116279,0.041299999999999996,0.00935,0.1516189946717017,0.4683030082097616
0.08688093950397899,0.1405839285714286,1.075,0.07441860465116279,0.1585,0.00935,0.09373715187176683,0.9268570440761077
0.12048984006799042,0.1873305892857143,1.075,0.07441860465116279,0.029500000000000002,0.00935,0.158154167156422,0.7618505552801541
0.06671559916557213,0.14065405357142857,1.075,0.07441860465116279,0.1583,0.00935,0.09382280555004516,0.7110808376966086
0.09711132584041092,0.16074535714285715,1.325,0.06037735849056604,0.0,0.00759,0.14549854883190202,0.6674384495243727
0.11747953008187967,0.16074535714285715,1.325,0.06037735849056604,0.0,0.00759,0.14549854883190202,0.8074275037451171
0.09286477139805727,0.12597502500000002,1.325,0.06037735849056604,0.1182,0.00759,0.09227889715732923,1.0063489514805228
0.10405329807252199,0.1317407142857143,1.325,0.06037735849056604,0.0986,0.00759,0.10026821025596167,1.037749629786927
0.06176575293698825,0.10562027142857143,1.325,0.06037735849056604,0.18739999999999998,0.00759,0.06685855738068457,0.9238271861790481
0.06278289172557595,0.10917943928571427,1.325,0.06037735849056604,0.1753,0.00759,0.07098808016729233,0.8844145605518586
0.06827544118394956,0.08564501785714286,1.325,0.06037735849056604,0.2553,0.00759,0.04615352946289727,1.4793113761502477
0.05332350099171032,0.08482096071428571,1.325,0.06037735849056604,0.2581,0.00759,0.04538860114647332,1.1748214231064387
0.10481229528848576,0.13511928571428572,1.575,0.050793650793650794,0.0,0.00638,0.12443172399045778,0.842327759571373
0.10481229528848576,0.13511928571428572,1.575,0.050793650793650794,0.0,0.00638,0.12443172399045778,0.842327759571373
0.06752330561854371,0.10213468571428572,1.575,0.050793650793650794,0.1334,0.00638,0.073273848046461,0.9215198521541952
0.06482381312313285,0.09098107857142858,1.575,0.050793650793650794,0.17850000000000002,0.00638,0.05920815070459102,1.0948461039859227
0.09419429147320303,0.12023337857142857,1.575,0.050793650793650794,0.0602,0.00638,0.09960201296932254,0.9457067047652431
0.09961127308066084,0.1206777,1.575,0.050793650793650794,0.0584,0.00638,0.10030293739577986,0.9931042466643841
0.06440989094050319,0.07011164285714286,1.575,0.050793650793650794,0.26289999999999997,0.00638,0.037255884029439315,1.728851498721839
0.10349854227405247,0.12367174285714286,1.575,0.050793650793650794,0.0463,0.00638,0.10508664825936304,0.9848876521269289
0.14610214015297845,0.24314285714285713,1.075,0.08372093023255814,0.0,0.01184,0.20830524234400882,0.7013848451864494
0.17009194159004867,0.24314285714285713,1.075,0.08372093023255814,0.0,0.01184,0.20830524234400882,0.8165514207710038
0.13053387931700533,0.21964891428571431,1.075,0.08372093023255814,0.0528,0.01184,0.1741680202443312,0.7494709943529597
0.08626284478096269,0.20131805714285714,1.075,0.08372093023255814,0.094,0.01184,0.14913842177243888,0.578407923027279
0.08699683226454454,0.1929962285714286,1.075,0.08372093023255814,0.1127,0.01184,0.13832060697953621,0.628950625393187
0.08850343815189678,0.18859005714285715,1.075,0.08372093023255814,0.1226,0.01184,0.13274060610659993,0.6667397471488292
0.07293517731592367,0.15375085714285713,1.075,0.08372093023255814,0.2009,0.01184,0.09247812997941411,0.7886748719092745
0.062273043343892456,0.14943771428571426,1.075,0.08372093023255814,0.21059999999999998,0.01184,0.08799176803550657,0.7077144229987963
0.14743426740578752,0.19714285714285712,1.325,0.06792452830188679,0.0,0.0096,0.17432198244740016,0.8457583222487404
0.11219040838122361,0.19714285714285712,1.325,0.06792452830188679,0.0,0.0096,0.17432198244740016,0.6435815311765164
0.07948939632812897,0.1643142857142857,1.325,0.06792452830188679,0.091,0.0096,0.12495752140952081,0.6361313463286451
0.09695875502212277,0.16276114285714283,1.325,0.06792452830188679,0.0953,0.0096,0.12280826242793946,0.7895132876667441
0.0760056959772161,0.16276114285714283,1.325,0.06792452830188679,0.0953,0.0096,0.12280826242793946,0.6188972506781795
0.10430758276966892,0.17636228571428572,1.325,0.06792452830188679,0.0576,0.0096,0.1422338943888429,0.7333525051666658
0.13199918628896912,0.14598514285714284,1.325,0.06792452830188679,0.1418,0.0096,0.10074437742713269,1.3102387414567398
0.0643594568478869,0.13292571428571429,1.325,0.06792452830188679,0.17800000000000002,0.0096,0.08509234587393845,0.7563483670227324
0.1148364107547781,0.16592857142857143,1.575,0.05714285714285714,0.0,0.00808,0.14970635028859205,0.7670777527700432
0.1285318360148292,0.16592857142857143,1.575,0.05714285714285714,0.0,0.00808,0.14970635028859205,0.8585596787781928
0.10639599755246014,0.14871240000000002,1.575,0.05714285714285714,0.0567,0.00808,0.12200394300915181,0.872070155507016
0.11874167656480583,0.16170677142857146,1.575,0.05714285714285714,0.0139,0.00808,0.1426726394575431,0.8322666281094582
0.10367850844041321,0.15168757142857142,1.575,0.05714285714285714,0.046900000000000004,0.00808,0.12660103803276945,0.8189388495659651
0.06676744771982868,0.1353198,1.575,0.05714285714285714,0.1008,0.00808,0.10235311591311462,0.652324524995469
0.08764352301767268,0.15569582857142855,1.575,0.05714285714285714,0.0337,0.00808,0.1329222634276857,0.6593592431967109
0.06369002627506029,0.10513811428571429,1.575,0.05714285714285714,0.2002,0.00808,0.06458163726552713,0.9861940479024869
0.10984848484848485,0.09227272727272726,1.3333333333333333,0.06,0.0,0.00754,0.08726240344078481,1.258829467412351
0.11188811188811189,0.08129754545454544,1.3333333333333333,0.06,0.065,0.00754,0.0680994720418667,1.6430099754565568
0.10868298368298368,0.06846372727272727,1.3333333333333333,0.06,0.141,0.00754,0.04901574251739644,2.2173077077106487
0.08916083916083917,0.04987472727272727,1.3333333333333333,0.06,0.325,0.00754,0.0224198939179364,3.9768626688063216
0.19905555555555557,0.15633333333333332,1.3333333333333333,0.08,0.0,0.0134,0.14199610459731038,1.401838142814278
0.15833333333333333,0.13230266666666668,1.3333333333333333,0.08,0.084,0.0134,0.1037902140276672,1.525513121026291
0.1613888888888889,0.12686673333333334,1.3333333333333333,0.08,0.10300000000000001,0.0134,0.09597641153438212,1.6815474376333994
0.13833333333333334,0.09625666666666667,1.3333333333333333,0.08,0.21,0.0134,0.05796812791207102,2.3863688256961537
0.24515905947441216,0.16177593360995848,1.3333333333333333,0.07,0.0,0.01026,0.14641333678171256,1.6744312018509588
0.22337482710926693,0.14342287966804979,1.3333333333333333,0.07,0.062,0.01026,0.11684934595147498,1.9116480737686772
0.06950207468879668,0.11796019917012446,1.3333333333333333,0.07,0.14800000000000002,0.01026,0.08133380309148994,0.8545287696754559
0.15975103734439833,0.08421288796680497,1.3333333333333333,0.07,0.262,0.01026,0.04463930215502168,3.578708215231971
0.16682740169238425,0.10247385937499999,1.0670731707317074,0.06857142857142857,0.034,0.00788,0.09025980349267328,1.8483022922371668
0.20200696384892203,0.12237512953367877,1.2905405405405406,0.06282722513089005,0.092,0.008,0.09492582557784152,2.128050639741567
0.21380138179240984,0.12177219323671495,1.272108843537415,0.06417112299465241,0.075,0.00823,0.09778946555628547,2.1863436984360085
0.11634199134199134,0.15059512987012985,0.8333333333333334,0.08,0.0,0.01257,0.13721882518070927,0.8478573635124456
0.04788213627992634,0.06622862154696132,0.8333333333333334,0.08,0.264,0.01257,0.03510875705129269,1.3638231683899313
0.12770061728395063,0.17179,0.8333333333333334,0.08,0.0,0.01257,0.15439053696018323,0.8271272307115828
0.09821931306306306,0.146092277027027,0.8333333333333334,0.08,0.037000000000000005,0.01257,0.12465137490151276,0.7879521035421092
0.08250786163522013,0.12762581886792454,0.8333333333333334,0.08,0.14800000000000002,0.01257,0.08757147691933825,0.9421773451556356
0.07869944852941177,0.11342114338235294,0.8333333333333334,0.08,0.183,0.01257,0.07231592048778691,1.0882727897061468
0.08768656716417911,0.11109253432835821,0.8333333333333334,0.08,0.10800000000000001,0.01257,0.08377345964964154,1.0467105874689073
0.10699588477366255,0.14315833333333333,0.8333333333333334,0.08,0.0,0.01257,0.13106848377738312,0.8163357177106944
0.08190066857688634,0.1071223323782235,0.8333333333333334,0.08,0.106,0.01257,0.08128196809866138,1.007611780234873
0.11389576457645766,0.15308019801980197,0.8333333333333334,0.08,0.0,0.01257,0.13925951806585274,0.8178670022583223
0.07574926900584796,0.08275985087719297,0.8333333333333334,0.08,0.213,0.01257,0.04969940569805358,1.5241483865231529
0.0684960048337865,0.08039825880551303,1.8666666666666667,0.05714285714285714,0.0,0.00957,0.07662927370972575,0.8938621171492719
0.05839539607312119,0.11139752132701423,1.8666666666666667,0.05714285714285714,0.38530000000000003,0.00957,0.04106832302361593,1.4219084631125916
0.2117511520737327,0.21097465437788018,2.0,0.065,0.0,0.013269999999999999,0.18483071473895216,1.1456491545401528
0.17769396551724137,0.1933473318965517,2.0,0.065,0.02,0.013269999999999999,0.16544310993759662,1.0740487505600302
0.17198275862068965,0.1893606120689655,2.0,0.065,0.04,0.013269999999999999,0.15663354697593435,1.0979944075908183
0.1814655172413793,0.19534355172413792,2.0,0.065,0.01,0.013269999999999999,0.16993025871347914,1.067882310162017
0.14587542087542088,0.15103225925925925,2.0,0.065,0.02,0.013269999999999999,0.13270423931492284,1.0992521537254079
0.11585144927536233,0.14242171739130435,2.0,0.065,0.14,0.013269999999999999,0.09883080133528079,1.1722200742088436
0.08868159203980099,0.09893082089552237,2.0,0.065,0.13,0.013269999999999999,0.07159904476510806,1.2385862455390977
0.09945652173913046,0.11058453532608696,2.0,0.065,0.11,0.013269999999999999,0.08309976856598679,1.1968327163288706
0.1485738255033557,0.15362919463087246,2.0,0.065,0.0,0.013269999999999999,0.13977633169238396,1.0629397960617042
0.12256493506493507,0.09151991558441556,2.0,0.065,0.21,0.013269999999999999,0.055211474244255425,2.219917811335885
0.08877068557919622,0.0884258841607565,2.0,0.065,0.1,0.013269999999999999,0.06862319882198432,1.2935958553823257
0.09139941690962101,0.07485363265306122,2.0,0.065,0.24,0.013269999999999999,0.042145852339964415,2.1686455922722523
0.0228862973760933,0.05894123906705539,2.0,0.065,0.44,0.013269999999999999,0.01828739757218579,1.251479183178158
0.14594594594594595,0.22012733590733594,1.3333333333333333,0.08,0.0,0.0134,0.19167403664449423,0.7614278308159073
0.1431145431145431,0.1939430115830116,1.3333333333333333,0.08,0.065,0.0134,0.15268156210364076,0.9373400503814369
0.13918918918918918,0.18387490347490348,1.3333333333333333,0.08,0.09,0.0134,0.13866697522534363,1.0037659577054805
0.13288288288288289,0.1783131274131274,1.3333333333333333,0.08,0.1038,0.0134,0.13118795468941813,1.0129198461663453
0.1341055341055341,0.1639715057915058,1.3333333333333333,0.08,0.1394,0.0134,0.11279919996063986,1.1888872806928497
0.13751608751608752,0.16058787644787645,1.3333333333333333,0.08,0.1478,0.0134,0.10865614782671694,1.2656079777040867
0.1287001287001287,0.15269274131274133,1.3333333333333333,0.08,0.1674,0.0134,0.09928790541588847,1.2962316826106954
0.1341055341055341,0.1402861003861004,1.3333333333333333,0.08,0.19820000000000002,0.0134,0.08542783323072214,1.5698107868818818
0.12368082368082368,0.13891505791505793,1.3333333333333333,0.08,0.2016,0.0134,0.08396235876570848,1.4730508468199066
0.11801801801801802,0.12707235521235521,1.3333333333333333,0.08,0.231,0.0134,0.07184505471489872,1.6426742033442183
0.1802434456928839,0.21626696629213482,1.3333333333333333,0.08,0.0,0.0134,0.18880405501065334,0.9546587634609521
0.1720505617977528,0.19323477528089888,1.3333333333333333,0.08,0.0582,0.0134,0.15415843499368304,1.1160632358832843
0.16385767790262173,0.19030634831460674,1.3333333333333333,0.08,0.06559999999999999,0.0134,0.1499581882402304,1.09268910104545
0.16142322097378278,0.18412955056179778,1.3333333333333333,0.08,0.0812,0.0134,0.14126721438733028,1.1426800030981585
0.16404494382022472,0.17558140449438203,1.3333333333333333,0.08,0.10279999999999999,0.0134,0.1296229501828082,1.2655547770581592
0.16797752808988764,0.16402578651685393,1.3333333333333333,0.08,0.132,0.0134,0.11462982454874421,1.465391129674619
0.1548689138576779,0.1595917415730337,1.3333333333333333,0.08,0.1432,0.0134,0.10911439593530266,1.4193261350180093
0.16100187265917604,0.14779898876404496,1.3333333333333333,0.08,0.17300000000000001,0.0134,0.09510087975365733,1.6929588146421362
0.16142322097378278,0.1447915168539326,1.3333333333333333,0.08,0.18059999999999998,0.0134,0.09168260649306685,1.760674430498328
0.15042134831460677,0.13544915730337082,1.3333333333333333,0.08,0.20420000000000002,0.0134,0.0814750727958643,1.8462253932744224
0.06964194559906658,0.08275192189892804,1.8666666666666667,0.05714285714285714,0.0,0.00957,0.07875792406034626,0.8842531901387498
0.050644270346369195,0.09370587203791468,1.8666666666666667,0.05714285714285714,0.3994,0.00957,0.03314437499517347,1.5279899033770914
0.07256235827664398,0.08169897959183672,1.5,0.05333333333333334,0.0,0.0067,0.07779542411561861,0.9327329865674706
0.04365079365079364,0.06076831632653062,1.5,0.05333333333333334,0.14,0.0067,0.0437691354890917,0.9972962262796452
0.04251700680272108,0.05329234693877551,1.5,0.05333333333333334,0.19,0.0067,0.034256286399161846,1.2411446561166464
0.04251700680272108,0.05777724489795919,1.5,0.05333333333333334,0.16,0.0067,0.039801935751746016,1.0682145478528884
0.05646258503401359,0.04133147959183673,1.5,0.05333333333333334,0.27,0.0067,0.021746788415970372,2.5963642977529817
0.175,0.12444,1.5,0.06,0.0,0.010369999999999999,0.13896869072258333,1.2592764534951564
0.19768518518518519,0.1539644,1.5,0.06666666666666667,0.0,0.01236,0.17314750730638545,1.141715455570378
0.1912037037037037,0.18449946666666664,1.5,0.07333333333333333,0.0,0.01456,0.20672417644000166,0.9249218306074495
0.16527777777777777,0.1539644,1.5,0.06666666666666667,0.0,0.01236,0.17314750730638545,0.9545489874440863
0.13935185185185187,0.12444,1.5,0.06,0.0,0.010369999999999999,0.13896869072258333,1.0027571759313285
0.17175925925925925,0.1539644,1.5,0.06666666666666667,0.0,0.01236,0.17314750730638545,0.9919822810693446
0.15231481481481482,0.18449946666666664,1.5,0.07333333333333333,0.0,0.01456,0.20672417644000166,0.7368021362466123
0.19444444444444445,0.1539644,1.5,0.06666666666666667,0.0,0.01236,0.17314750730638545,1.1229988087577487
0.12962962962962962,0.11890587666666665,1.5,0.06,0.024300000000000002,0.010369999999999999,0.127540303367382,1.0163816943121837
0.1361111111111111,0.14015828,1.5,0.06666666666666667,0.049,0.01236,0.14582909444069192,0.933360463034809
0.14583333333333334,0.18449946666666664,1.5,0.07333333333333333,0.0,0.01456,0.20672417644000166,0.7054488538531395
0.14907407407407408,0.14210292000000002,1.5,0.06666666666666667,0.0421,0.01236,0.14955595691201784,0.9967779094334086
0.11342592592592593,0.11498947333333333,1.5,0.06,0.0415,0.010369999999999999,0.11973595617121904,0.9473004563786174
0.1587962962962963,0.1539644,1.5,0.06666666666666667,0.0,0.01236,0.17314750730638545,0.9171156938188281
0.14907407407407408,0.17001712,1.5,0.07333333333333333,0.0429,0.01456,0.17899262010096928,0.8328503934407003
0.14907407407407408,0.14041372,1.5,0.06666666666666667,0.0481,0.01236,0.14631452755202995,1.0188603727067556
0.09851851851851852,0.11050272,1.5,0.06,0.061200000000000004,0.010369999999999999,0.11109450028589428,0.8867992408713995
0.1250925925925926,0.12592779999999998,1.5,0.06666666666666667,0.09949999999999999,0.01236,0.11986805845795219,1.0435857075008275
0.13805555555555554,0.15093866666666667,1.5,0.07333333333333333,0.09939999999999999,0.01456,0.14478820935524916,0.9534999857400368
0.15555555555555556,0.14114295999999998,1.5,0.06666666666666667,0.0455,0.01236,0.14771274627086292,1.0530950069150509
0.09916666666666667,0.08638555666666667,1.5,0.06,0.1671,0.010369999999999999,0.07034782241032823,1.4096622079961831
0.13805555555555554,0.12356292000000002,1.5,0.06666666666666667,0.1079,0.01236,0.11578590478302017,1.1923347303306748
0.14453703703703705,0.14860906666666668,1.5,0.07333333333333333,0.1063,0.01456,0.1408212535026655,1.026386525058884
0.1250925925925926,0.11781551999999999,1.5,0.06666666666666667,0.1283,0.01236,0.10615843459829254,1.1783575470564125
0.11212962962962963,0.08641666666666667,1.5,0.06,0.0,0.010369999999999999,0.09941575425682267,1.1278859217822053
0.11212962962962963,0.10639899999999998,1.5,0.06666666666666667,0.0,0.01236,0.12446392394250695,0.9009006471740773
0.11212962962962963,0.13316576,1.5,0.07333333333333333,0.0,0.01456,0.15605910111838003,0.7185074681711302
0.11212962962962963,0.10639899999999998,1.5,0.06666666666666667,0.0,0.01236,0.12446392394250695,0.9009006471740773
0.11212962962962963,0.08641666666666667,1.5,0.06,0.0,0.010369999999999999,0.09941575425682267,1.1278859217822053
0.11212962962962963,0.104236,1.5,0.06666666666666667,0.0111,0.01236,0.119674109635756,0.9369581271246639
0.14583333333333334,0.12478405333333334,1.5,0.07333333333333333,0.0344,0.01456,0.1383099678910986,1.0543949619607926
0.11212962962962963,0.10639899999999998,1.5,0.06666666666666667,0.0,0.01236,0.12446392394250695,0.9009006471740773
0.1004074074074074,0.08116599,1.5,0.06,0.0332,0.010369999999999999,0.08798686727338975,1.1411635681427885
0.1004074074074074,0.0989212,1.5,0.06666666666666667,0.0384,0.01236,0.10829748527992274,0.9271444036570065
0.1004074074074074,0.12242048,1.5,0.07333333333333333,0.0441,0.01456,0.13348067305180195,0.7522243116682572
0.1004074074074074,0.10149208,1.5,0.06666666666666667,0.0252,0.01236,0.11372797254918185,0.8828734493089293
0.1004074074074074,0.07963123,1.5,0.06,0.0429,0.010369999999999999,0.0847883022371175,1.1842129722872594
0.09340740740740741,0.0929266,1.5,0.06666666666666667,0.0692,0.01236,0.09616022825682378,0.9713725632798607
0.1037037037037037,0.11381551999999999,1.5,0.07333333333333333,0.0794,0.01456,0.11659120021707009,0.8894642435331965
0.08425925925925926,0.08751292,1.5,0.06666666666666667,0.09699999999999999,0.01236,0.08585003014378341,0.9814703514738445
0.1004074074074074,0.08083415,1.5,0.06,0.0353,0.010369999999999999,0.08728938639336803,1.1502819707647303
0.08425925925925926,0.08805676,1.5,0.06666666666666667,0.0942,0.01236,0.0868590278196088,0.9700691036313598
0.0705925925925926,0.09568346666666667,1.5,0.07333333333333333,0.15380000000000002,0.01456,0.08473348709973003,0.8331132709020483
0.08031481481481481,0.08729867999999999,1.5,0.06666666666666667,0.0981,0.01236,0.08545482057739902,0.9398511900457535
0.0705925925925926,0.053841039999999986,1.5,0.06,0.20600000000000002,0.010369999999999999,0.04062643578734373,1.73760240652428
0.08031481481481481,0.08579899999999999,1.5,0.06666666666666667,0.1058,0.01236,0.08271570792514432,0.9709741575021971
0.08425925925925926,0.10487082666666668,1.5,0.07333333333333333,0.1161,0.01456,0.10022676270267454,0.8406862297769376
0.0705925925925926,0.08081379999999999,1.5,0.06666666666666667,0.13140000000000002,0.01236,0.07395473013715782,0.9545378971929214
0.04195705847423196,0.043912404287902,1.8666666666666667,0.04285714285714286,0.0,0.005390000000000001,0.04274401759677888,0.981589023054159
0.04190497025762832,0.04449019908116387,1.8666666666666667,0.04285714285714286,0.0,0.005390000000000001,0.043291342332024814,0.9679757660604826
0.03518047597587931,0.05330488958990537,1.8666666666666667,0.04285714285714286,0.5442,0.005390000000000001,0.010993195754495274,3.2002046321692683
0.025617502521513336,0.05338990536277603,1.8666666666666667,0.04285714285714286,0.368,0.005390000000000001,0.021040680651636622,1.2175225196206148
0.13143866409762364,0.13349871676300576,1.5,0.06666666666666667,0.0,0.01236,0.15272763018122598,0.8606082864093357
0.12700706486833654,0.1215280924855491,1.5,0.06666666666666667,0.049,0.01236,0.12820454953763363,0.990659577420491
0.11719653179190752,0.11832735260115607,1.5,0.06666666666666667,0.0621,0.01236,0.12198845877836753,0.9607181938812249
0.10785163776493256,0.11016832369942194,1.5,0.06666666666666667,0.0955,0.01236,0.10682683208928269,1.0095931486088943
0.09630700064226076,0.10215575722543353,1.5,0.06666666666666667,0.1283,0.01236,0.0929256507174914,1.036387691650922
0.13322093770070648,0.13349871676300576,1.5,0.06666666666666667,0.0,0.01236,0.15272763018122598,0.8722779076885241
