Width (mm),Depth (mm),Test Length (mm),Bottom Cover to Ctr of Tension Bar (mm),# Tensile Bars,"Diameter Tensile Bars, db,t (mm)","Tension Reinforcement Ratio, pten (%)","fy Longitudinal Bars (Tensile), (MPa) ",f'c (MPa),W/C Ratio,"Stirrup Spacing, s (mm) ","Stirrup Diameter, ds (mm)","fy,s Stirrup Bars","Mass Loss (Tensile bars), ηm (%)","Shear Span, x (mm)",Longitudinal Bar Type,Test Type and Configuration,Corrosion Method,eta_log,corr_severity_idx,d_b_ratio,eta_d_interaction,reinf_index
0.1951451492421327,0.8518061622311965,0.0,0.0,0.11556498377055398,0.0,0.0,0.0,0.0,0.0,0.06756563463145578,-0.04633021139115574,0.0,-0.048720884361613544,0.0,0.0,0.0,0.0,-0.02891791614635008,-0.034526401481058705,0.01696018390605092,0.03900865769619731,0.0
0.09259740155071393,-0.32761210982606187,0.0,0.0,0.0,-0.11812057652677539,0.0,0.05643455167501842,0.05642374134764584,0.02870756841576766,0.03865590163922053,-0.06084972854285285,0.0,0.0,0.0,0.0,0.10577163656872349,0.0,0.0,0.05162518491343494,0.0,0.0,0.0
0.15523617740709283,0.4131927893197541,0.0,0.0,0.0,0.19401482036514273,0.0,0.051852882668732385,-0.07915150257082182,0.0,0.01128275517919166,0.1247827245706205,0.0,0.02614842701754162,0.0,0.0,0.0,0.0,0.019926648870199272,0.0,0.0,0.0,0.029301775683555895
-0.14410858830345846,-0.3068431831365564,0.0,0.0,0.0,-0.11032207884062653,0.06268539493627322,0.0,0.0,0.0,-0.06317750931905036,-0.06462054982691831,0.0,0.05094683738885838,0.0,0.0,0.0,0.0,0.03737502271506993,0.09225493112960677,0.0,0.047754246756956956,0.0
0.0988350042118731,0.3679926825060899,0.0,0.0,0.0,0.0,-0.06646530243180204,0.0,-0.079680160580564,-0.03241339952887913,0.04950759145098967,0.12966718230423088,0.0,0.026506138299006617,0.0,0.0,0.0,0.0,0.024122160711887386,-0.052356890777028146,0.0,0.0,0.0
0.23858338822180086,0.12016317603681538,0.0,0.0,0.10923708130799772,0.20028218479635915,0.044145528390035146,0.0,0.0,0.0,0.01249068338642001,0.0,0.0,0.02849056209303142,0.012902333658992696,0.0,0.0,0.0,0.0,0.03281589713502019,0.0,0.0,0.034191142564747874
-0.10489051185364828,0.38798417160347,0.05340748098511034,0.0,0.0,0.0,0.046767652847425366,0.0,0.0,0.030455544803454217,0.05063208440533157,0.1351873554947359,0.020633309172489813,0.0,0.036354127773638376,0.0,0.0,0.0,0.0,0.0,0.07076040922249603,0.0,0.0
0.20187888937049767,0.8278419843508906,0.0,0.0,0.1124492477605617,0.0,0.0,-0.02447779381504933,0.0,0.0,0.06925233767936276,-0.045510297745230584,0.0,-0.08177025213979006,0.0,0.0,0.0,0.0,-0.04924010343379859,-0.10876185862448567,0.0,0.0,-0.02536374618597727
-0.1375394659088087,-0.38050807496181277,-0.018918969034521168,0.0,0.0,-0.10755299004973179,0.0,0.0,0.0,0.0,-0.058207601593380245,-0.05341914613638699,0.0,0.0,-0.07543663763785892,-0.020957890685858217,0.0,0.0,0.0,0.09432975012271394,-0.017577691383561495,0.0,0.0
-0.1465411817715263,-0.3220296613853044,-0.01070001905562838,-0.01561943255550909,0.0,-0.19196227715772385,-0.08650140906000227,0.0,0.0,0.0,-0.03496959351343205,-0.044170532543733765,0.0,0.0,-0.05344839689490312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008717541265456097
-0.1544270976622175,-0.3261554021822393,0.0,0.0,0.0,-0.12299908921310196,0.052526154026824486,0.0,0.0,0.0,-0.09733079413363326,-0.07020667600182197,-0.013346865581857208,0.05138099654134784,-0.04489418861809507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03235539146399746
-0.18396315313673836,-0.35717032159824597,-0.032734730298776146,0.0,0.0,-0.2215479508078027,-0.09134226031193088,0.0,0.0,0.0,0.0,-0.05946010803727581,0.0,0.0,-0.07407566773911066,0.0,0.0,0.0,0.0,-0.05205819795486349,0.0,-0.029057102321170758,-0.047825142174815476
-0.18609978035561178,-0.3602912508894026,0.0,0.0,0.0,-0.1505852245960842,0.0,-0.06080971159536808,0.0,0.0,-0.15463500545845713,-0.10881316110097816,0.0,-0.06916168390609206,-0.07662702752384472,0.0,0.0,0.0,0.0,-0.1378272464898065,0.0,-0.07164919992901542,0.0
